Date,Store,StoreType,Sales,Customers,Promo,Holiday,DayOfWeek,CompetitionDistance
2023-12-28,S09,C,146.1,6,0,0,3,755.9
2023-03-25,S10,A,232.87,14,0,0,5,334.2
2024-03-24,S01,C,274.07,13,0,0,6,1381.9
2023-01-15,S02,A,365.94,13,0,0,6,1291.5
2024-08-26,S03,A,103.82,6,0,0,0,1171.8
2023-05-18,S08,A,149.86,5,0,0,3,1000.7
2024-01-03,S05,B,233.15,11,0,0,2,1228.9
2024-07-21,S10,A,171.1,7,0,0,6,821.9
2024-12-17,S04,C,354.73,13,1,0,1,497.6
2024-01-16,S09,C,130.27,38,0,0,1,654.0
2023-04-24,S09,C,154.5,6,1,0,0,835.0
2023-08-14,S08,A,92.44,6,0,0,0,1010.1
2023-06-28,S08,A,119.74,7,0,0,2,1034.2
2024-01-29,S09,C,128.51,5,0,0,0,1193.7
2024-10-21,S05,B,186.78,10,0,0,0,1045.2
2023-02-15,S10,A,164.78,5,0,0,2,1312.0
2024-10-30,S02,A,295.32,11,0,0,2,674.2
2023-04-05,S09,C,110.71,6,0,0,2,1065.0
2024-01-06,S01,C,255.03,16,0,0,5,1111.3
2023-05-14,S07,A,136.54,6,0,0,6,853.5
2024-08-04,S09,C,166.81,12,0,0,6,907.2
2023-06-10,S03,A,150.65,5,0,0,5,778.3
2023-08-12,S09,C,171.78,6,0,0,5,411.0
2023-03-05,S10,A,217.76,12,0,0,6,813.7
2024-12-06,S06,A,148.01,5,0,0,4,644.9
2024-01-19,S01,C,272.68,12,0,0,4,755.9
2024-04-22,S05,B,183.21,30,0,0,0,1529.0
2024-09-10,S10,A,201.57,8,0,0,1,648.9
2024-10-15,S06,A,96.71,4,0,0,1,1004.9
2023-04-18,S01,C,207.18,7,0,0,1,1355.0
2023-01-16,S06,A,111.87,4,0,0,0,933.7
2023-08-18,S06,A,92.9,3,0,0,4,755.5
2024-04-10,S01,C,344.48,11,1,0,2,811.0
2023-04-19,S10,A,196.29,8,0,0,2,886.6
2023-10-22,S01,C,335.93,15,0,0,6,1114.2
2024-09-09,S09,C,128.92,9,0,0,0,971.8
2023-04-04,S01,C,232.19,12,0,0,1,1178.5
2023-10-18,S10,A,234.77,12,1,0,2,1272.0
2024-04-14,S06,A,186.29,13,1,0,6,845.9
2024-11-01,S05,B,226.07,10,0,0,4,862.8
2023-11-21,S08,A,139.11,6,0,0,1,650.4
2024-10-25,S09,C,124.87,4,0,0,4,1162.7
2024-10-20,S03,A,173.49,15,0,0,6,737.0
2024-10-09,S03,A,125.93,5,0,0,2,780.4
2024-12-26,S04,C,282.64,13,0,0,3,1059.9
2024-11-11,S09,C,179.07,7,0,0,0,1290.4
2023-06-19,S09,C,106.24,4,0,0,0,965.5
2024-11-18,S06,A,92.76,5,0,0,0,1124.0
2024-12-27,S09,C,138.76,5,0,0,4,764.2
2024-05-08,S05,B,242.02,10,0,0,2,378.9
2024-01-19,S02,A,334.25,16,0,0,4,1389.4
2024-10-27,S10,A,246.11,11,0,0,6,690.1
2024-10-26,S10,A,224.95,10,0,0,5,1069.4
2023-04-09,S06,A,126.59,6,0,0,6,1524.2
2023-07-02,S02,A,254.61,12,0,0,6,775.6
2023-02-28,S08,A,161.31,13,1,0,1,1222.6
2024-11-28,S02,A,380.94,25,0,0,3,1023.3
2024-05-21,S05,B,237.7,12,0,0,1,1033.9
2024-10-27,S05,B,261.97,11,0,0,6,137.2
2024-12-27,S04,C,301.03,11,0,0,4,1158.5
2024-09-17,S03,A,106.15,5,0,0,1,1332.8
2024-08-02,S09,C,119.16,5,0,0,4,936.4
2023-12-22,S08,A,143.12,9,0,0,4,982.0
2023-05-20,S06,A,157.04,9,0,0,5,1107.8
2023-01-27,S05,B,182.29,12,0,0,4,1081.5
2023-12-21,S08,A,185.23,9,0,0,3,819.8
2024-04-01,S01,C,275.94,16,0,0,0,491.5
2024-10-29,S02,A,433.95,22,1,0,1,686.1
2024-05-29,S10,A,229.23,8,0,0,2,403.3
2024-01-22,S05,B,211.62,10,0,0,0,1699.9
2024-08-29,S03,A,161.03,9,1,0,3,1246.6
2023-08-29,S01,C,256.66,10,0,0,1,1041.9
2024-06-11,S05,B,156.19,5,0,0,1,1280.3
2024-01-07,S02,A,343.5,25,0,0,6,1348.8
2023-01-25,S07,A,110.76,10,0,0,2,1499.6
2023-06-09,S05,B,188.01,5,0,0,4,492.8
2024-12-11,S04,C,241.73,13,0,0,2,706.8
2024-06-03,S03,A,114.47,5,0,0,0,1023.4
2023-04-03,S04,C,217.5,13,0,0,0,941.1
2024-03-27,S02,A,307.02,12,0,0,2,1363.0
2023-03-08,S10,A,210.53,8,0,0,2,754.9
2023-12-27,S05,B,269.99,15,0,0,2,969.9
2023-07-11,S01,C,233.69,9,0,0,1,956.5
2024-05-23,S08,A,144.23,9,0,0,3,1313.6
2024-01-31,S09,C,107.18,5,0,0,2,893.1
2023-09-27,S07,A,98.75,6,0,0,2,1132.1
2023-09-17,S02,A,383.22,16,0,0,6,1133.2
2023-06-28,S02,A,275.86,9,0,0,2,831.6
2023-10-29,S04,C,274.38,12,0,0,6,997.8
2023-08-19,S08,A,207.16,12,1,0,5,810.7
2024-11-10,S01,C,402.71,14,0,0,6,1036.6
2024-01-05,S01,C,267.31,18,1,0,4,790.7
2023-03-10,S08,A,139.99,7,0,0,4,958.8
2023-03-03,S03,A,139.41,7,0,0,4,656.9
2023-11-17,S01,C,491.96,23,1,0,4,340.7
2023-08-15,S08,A,99.68,3,0,0,1,727.9
2024-12-01,S08,A,213.98,8,0,0,6,236.2
2024-07-08,S10,A,172.72,8,0,0,0,841.5
2023-07-09,S09,C,129.66,7,0,0,6,1513.3
2024-04-06,S06,A,126.6,4,0,0,5,889.3
2023-01-26,S09,C,126.69,7,1,0,3,1186.5
2023-10-20,S05,B,244.72,9,0,0,4,763.6
2023-10-10,S03,A,147.48,10,0,0,1,1181.1
2023-11-30,S10,A,200.92,6,0,0,3,1137.5
2023-12-19,S06,A,124.51,7,0,0,1,1129.9
2023-08-17,S06,A,101.1,5,0,0,3,1508.1
2023-02-18,S05,B,325.37,14,0,0,5,1072.2
2023-08-10,S02,A,292.85,16,0,0,3,771.3
2024-03-27,S10,A,208.98,9,0,0,2,788.9
2023-09-13,S06,A,92.02,5,0,0,2,1192.6
2023-01-01,S08,A,155.71,12,0,0,6,932.3
2024-01-01,S08,A,155.3,6,0,0,0,945.4
2024-09-11,S02,A,337.17,17,0,0,2,1085.0
2023-08-31,S07,A,147.69,9,1,0,3,975.2
2023-07-01,S05,B,220.2,9,0,0,5,744.8
2023-08-16,S05,B,242.93,10,0,0,2,739.6
2023-04-12,S02,A,327.97,14,0,0,2,705.3
2024-05-09,S01,C,313.89,13,0,0,3,552.9
2023-04-17,S08,A,126.79,4,0,0,0,1127.6
2023-07-19,S02,A,326.06,19,0,0,2,353.9
2024-02-02,S01,C,213.26,11,0,0,4,1076.1
2024-06-02,S07,A,125.88,22,0,0,6,100.0
2024-01-22,S08,A,106.76,5,0,0,0,1145.9
2024-10-14,S01,C,244.4,22,0,0,0,770.3
2023-11-01,S09,C,125.67,6,0,0,2,871.3
2023-03-20,S02,A,224.45,8,0,0,0,842.2
2024-12-10,S04,C,365.81,15,1,0,1,1016.7
2023-06-24,S10,A,229.68,10,0,0,5,532.4
2023-10-07,S02,A,391.68,20,0,0,5,267.8
2023-04-20,S02,A,266.32,9,0,0,3,1216.3
2024-05-19,S01,C,315.58,13,0,0,6,691.0
2024-09-14,S02,A,309.37,27,0,0,5,949.0
2024-08-15,S07,A,106.71,5,0,0,3,900.7
2023-09-18,S09,C,132.86,6,0,0,0,1288.8
2024-11-14,S02,A,437.68,24,0,0,3,954.2
2023-08-18,S01,C,271.31,20,0,0,4,1122.7
2023-06-22,S08,A,149.07,6,1,0,3,866.1
2023-03-03,S01,C,254.3,10,0,0,4,1212.5
2023-02-04,S04,C,272.32,23,0,0,5,693.2
2024-07-23,S08,A,123.74,7,0,0,1,1158.2
2024-01-11,S01,C,237.02,15,0,0,3,1385.0
2023-11-18,S06,A,161.04,8,0,0,5,912.2
2023-01-10,S08,A,126.47,5,0,0,1,852.1
2024-04-09,S08,A,89.59,5,0,0,1,730.3
2023-06-03,S08,A,177.54,10,0,0,5,394.0
2023-12-25,S09,C,150.67,30,0,0,0,1466.9
2023-12-31,S09,C,194.36,11,0,0,6,1275.3
2024-08-04,S06,A,139.66,7,1,0,6,1366.7
2024-03-27,S03,A,185.76,12,1,0,2,734.2
2023-06-01,S08,A,126.51,8,0,0,3,1251.8
2024-12-18,S09,C,149.91,5,1,0,2,1100.9
2024-03-03,S03,A,158.77,11,0,0,6,1028.9
2024-01-02,S10,A,193.04,9,0,0,1,778.9
2023-07-29,S01,C,294.3,15,0,0,5,891.3
2023-02-27,S03,A,155.49,6,1,0,0,1099.6
2024-10-26,S05,B,344.04,13,1,0,5,842.5
2024-08-29,S05,B,229.82,10,0,0,3,1014.6
2023-11-03,S03,A,177.53,9,0,0,4,487.2
2024-04-07,S05,B,226.88,10,0,0,6,1437.7
2024-06-12,S04,C,231.22,18,0,0,2,1564.5
2024-04-17,S09,C,134.04,6,0,0,2,1093.4
2024-05-16,S06,A,101.99,4,0,0,3,998.1
2023-02-07,S01,C,265.66,10,0,0,1,942.8
2023-07-13,S09,C,140.81,8,0,0,3,269.4
2024-05-31,S01,C,252.23,19,0,0,4,904.5
2024-09-22,S08,A,126.4,10,0,0,6,1027.0
2024-01-03,S01,C,249.87,12,0,0,2,1062.0
2024-01-01,S03,A,140.67,6,0,0,0,353.9
2023-08-25,S02,A,308.65,32,0,0,4,804.4
2024-03-02,S01,C,232.59,10,0,0,5,1342.3
2024-03-30,S06,A,114.52,9,0,0,5,1112.7
2024-10-20,S08,A,173.79,7,0,0,6,1245.7
2024-01-09,S08,A,144.17,6,0,0,1,975.6
2024-08-08,S01,C,223.42,12,0,0,3,1011.8
2024-08-21,S06,A,124.05,12,0,0,2,1123.6
2024-10-10,S07,A,147.09,8,1,0,3,1356.1
2023-04-28,S02,A,443.94,19,1,0,4,475.7
2024-05-03,S06,A,99.52,6,0,0,4,1633.6
2023-05-23,S03,A,97.56,6,0,0,1,1087.3
2024-10-17,S09,C,167.34,14,0,0,3,100.0
2024-10-05,S04,C,323.24,12,0,0,5,798.7
2024-04-24,S05,B,213.05,7,0,0,2,1498.9
2023-03-29,S05,B,254.11,11,0,0,2,1025.1
2023-08-18,S08,A,93.05,4,0,0,4,2058.7
2023-09-22,S04,C,267.94,10,0,0,4,554.6
2024-09-25,S01,C,288.33,13,0,0,2,1394.9
2023-03-26,S01,C,496.34,22,1,0,6,1052.6
2023-02-28,S02,A,259.85,12,0,0,1,1348.6
2023-01-21,S05,B,214.04,6,0,0,5,1084.0
2023-06-14,S02,A,273.56,15,0,0,2,1424.3
2023-07-21,S05,B,167.32,8,0,0,4,1660.6
2023-11-22,S04,C,237.81,15,0,0,2,834.7
2024-03-26,S04,C,207.0,11,0,0,1,1500.3
2023-04-01,S06,A,148.2,6,0,0,5,370.0
2023-03-05,S02,A,355.13,19,0,0,6,967.1
2024-06-01,S05,B,218.07,12,0,0,5,315.5
2024-11-27,S04,C,296.93,16,1,0,2,1235.8
2023-07-17,S05,B,182.36,16,0,0,0,1193.2
2023-01-17,S03,A,116.94,4,0,0,1,806.0
2024-05-13,S03,A,118.26,4,0,0,0,1024.7
2024-10-18,S07,A,107.95,5,0,0,4,899.2
2024-04-09,S04,C,238.13,21,0,0,1,985.9
2023-03-29,S06,A,132.21,5,0,0,2,741.7
2023-05-24,S02,A,359.07,29,0,0,2,937.5
2024-09-07,S04,C,282.14,15,0,0,5,1316.3
2024-08-16,S10,A,208.95,18,0,0,4,691.6
2024-04-09,S01,C,318.0,15,1,0,1,1270.8
2023-10-13,S07,A,83.55,5,0,0,4,1133.8
2023-07-06,S02,A,312.29,19,0,0,3,1117.3
2023-09-23,S10,A,209.9,18,0,0,5,1216.9
2023-12-05,S05,B,222.61,10,0,0,1,862.9
2024-11-17,S06,A,179.22,6,0,0,6,687.0
2024-04-27,S10,A,175.82,17,0,0,5,1458.1
2023-11-30,S02,A,457.79,17,0,0,3,550.4
2024-08-20,S06,A,108.69,7,0,0,1,944.3
2024-07-31,S08,A,124.9,5,0,0,2,817.6
2024-11-18,S10,A,174.11,7,0,0,0,1503.0
2023-07-29,S07,A,99.5,5,0,0,5,1434.6
2023-07-20,S04,C,216.43,9,0,0,3,748.9
2023-02-24,S07,A,84.23,4,0,0,4,1618.8
2023-05-25,S10,A,179.44,10,0,0,3,525.3
2024-05-20,S08,A,99.36,4,0,0,0,1531.2
2023-09-19,S01,C,282.08,12,0,0,1,941.9
2023-07-10,S01,C,213.83,10,0,0,0,992.4
2024-07-29,S07,A,90.7,6,0,0,0,1238.2
2023-10-03,S08,A,117.76,6,0,0,1,1317.3
2023-07-08,S06,A,130.96,6,0,0,5,758.3
2024-12-07,S05,B,318.74,14,0,0,5,1429.3
2023-07-29,S08,A,135.11,6,0,0,5,1440.0
2024-09-27,S09,C,136.32,5,0,0,4,622.3
2024-10-18,S06,A,99.16,6,0,0,4,1001.2
2023-03-25,S07,A,111.25,4,0,0,5,594.7
2023-12-14,S02,A,478.11,25,1,0,3,841.7
2024-08-04,S03,A,102.7,5,0,0,6,1929.0
2023-08-06,S02,A,368.77,22,0,0,6,908.2
2024-09-19,S10,A,152.75,10,0,0,3,1456.1
2024-09-14,S01,C,276.22,16,1,0,5,1214.4
2023-02-09,S09,C,146.52,7,0,0,3,522.1
2023-07-21,S01,C,236.94,10,0,0,4,509.8
2024-12-03,S01,C,249.19,14,0,0,1,1547.9
2023-05-09,S04,C,233.43,10,0,0,1,570.1
2024-05-29,S01,C,237.8,8,0,0,2,1216.7
2024-06-17,S04,C,213.51,10,0,0,0,1169.6
2024-03-01,S07,A,110.53,4,0,0,4,927.0
2023-07-03,S07,A,91.56,4,0,0,0,931.9
2023-04-12,S10,A,158.76,8,0,0,2,1061.3
2023-05-13,S07,A,105.19,3,0,0,5,1170.4
2024-03-28,S01,C,261.04,24,0,0,3,1015.3
2023-02-17,S06,A,148.54,10,0,0,4,410.1
2023-10-09,S01,C,250.58,14,0,0,0,770.1
2024-07-02,S01,C,307.09,14,0,0,1,119.9
2023-06-15,S02,A,276.26,21,0,0,3,1290.9
2024-11-09,S03,A,170.45,9,0,0,5,629.6
2024-09-16,S05,B,225.29,15,0,0,0,669.0
2023-09-10,S09,C,129.17,8,0,0,6,1198.8
2023-05-01,S07,A,106.54,8,0,0,0,1358.4
2024-04-19,S06,A,108.93,5,0,0,4,1217.7
2024-09-11,S03,A,108.87,4,0,0,2,943.5
2024-04-05,S01,C,201.92,6,0,0,4,1033.3
2023-03-28,S08,A,118.89,8,0,0,1,1185.9
2023-10-25,S05,B,226.69,15,0,0,2,673.7
2023-02-24,S02,A,392.9,15,0,0,4,799.6
2023-04-24,S03,A,142.08,4,0,0,0,1151.7
2024-12-09,S02,A,335.92,18,0,0,0,886.9
2024-07-30,S02,A,328.63,15,0,0,1,577.3
2023-12-06,S01,C,388.94,16,1,0,2,1531.0
2024-06-08,S08,A,146.88,6,0,0,5,1030.2
2023-10-24,S03,A,126.0,6,0,0,1,1101.6
2024-02-20,S06,A,106.22,4,0,0,1,913.4
2023-11-22,S10,A,245.47,11,0,0,2,1049.8
2024-04-18,S10,A,260.47,9,1,0,3,891.6
2024-12-22,S08,A,195.48,10,0,0,6,737.4
2023-09-16,S04,C,249.38,11,0,0,5,1417.6
2023-10-09,S04,C,194.65,7,0,0,0,1153.2
2024-07-20,S06,A,125.59,4,0,0,5,1041.7
2024-12-20,S08,A,157.11,7,0,0,4,402.4
2024-05-17,S03,A,137.55,7,0,0,4,1199.4
2023-12-25,S07,A,107.25,4,0,0,0,1122.4
2024-10-13,S08,A,157.29,9,0,0,6,913.3
2024-09-13,S08,A,126.11,5,0,0,4,800.0
2023-09-21,S01,C,358.34,25,1,0,3,1050.0
2024-09-11,S10,A,189.62,13,0,0,2,820.1
2024-04-10,S02,A,262.55,12,0,0,2,1548.9
2023-04-19,S01,C,430.65,36,1,0,2,1003.7
2024-03-04,S04,C,266.48,9,0,0,0,664.0
2023-07-28,S06,A,126.47,9,0,0,4,338.4
2023-09-03,S03,A,143.32,10,0,0,6,1091.8
2023-07-22,S04,C,263.63,21,0,0,5,850.8
2024-07-14,S10,A,211.34,10,0,0,6,1305.1
2023-01-23,S07,A,112.42,4,0,0,0,1280.7
2023-04-12,S04,C,252.06,12,0,0,2,938.0
2023-07-12,S10,A,120.38,5,0,0,2,1582.7
2024-05-29,S05,B,229.7,16,0,0,2,769.3
2023-05-21,S05,B,187.2,9,0,0,6,1239.4
2023-08-06,S10,A,195.16,13,0,0,6,1208.8
2023-03-11,S08,A,161.68,11,0,0,5,1090.1
2023-04-23,S05,B,283.25,24,0,0,6,1435.3
2024-01-25,S06,A,149.83,24,1,0,3,1152.1
2023-06-27,S09,C,113.28,6,0,0,1,768.5
2024-04-10,S07,A,99.3,5,0,0,2,705.1
2023-09-21,S05,B,183.85,7,0,0,3,1116.6
2023-12-15,S10,A,243.02,9,0,0,4,1347.5
2023-04-14,S08,A,129.83,9,0,0,4,915.1
2023-08-14,S07,A,86.79,4,0,0,0,1495.2
2024-05-03,S07,A,107.67,4,0,0,4,1135.8
2024-12-23,S06,A,134.16,9,0,0,0,933.7
2023-02-01,S04,C,252.87,10,1,0,2,830.8
2023-09-22,S10,A,200.96,10,0,0,4,1241.7
2023-08-17,S02,A,418.43,18,0,0,3,744.7
2024-06-06,S10,A,172.73,9,0,0,3,1088.1
2023-09-12,S08,A,125.2,6,0,0,1,1026.8
2023-08-04,S10,A,190.23,8,0,0,4,726.9
2023-11-10,S08,A,177.78,9,0,0,4,727.8
2024-08-30,S02,A,227.38,8,1,0,4,1137.0
2024-02-01,S08,A,102.66,6,0,0,3,627.1
2023-05-23,S09,C,137.18,7,0,0,1,766.3
2024-11-08,S10,A,257.02,12,0,0,4,1421.3
2023-09-10,S01,C,274.53,11,0,0,6,540.2
2024-04-14,S01,C,361.37,23,1,0,6,966.6
2024-07-21,S07,A,119.68,5,0,0,6,903.4
2023-02-14,S09,C,100.9,13,0,0,1,1284.9
2024-04-05,S04,C,272.97,13,0,0,4,1286.8
2023-05-09,S05,B,176.98,9,0,0,1,1388.8
2024-01-08,S08,A,140.84,7,0,0,0,865.1
2023-02-06,S02,A,276.39,12,0,0,0,1623.0
2024-08-11,S10,A,204.2,9,0,0,6,1400.0
2024-08-05,S04,C,198.05,9,0,0,0,1261.1
2023-09-04,S01,C,243.31,13,0,0,0,1279.5
2023-01-03,S03,A,146.38,6,0,0,1,978.4
2023-07-26,S07,A,94.16,5,0,0,2,910.4
2023-06-15,S04,C,196.15,13,0,0,3,1150.9
2023-03-12,S03,A,168.43,9,0,0,6,729.8
2024-06-12,S03,A,143.56,5,0,0,2,813.0
2023-10-02,S04,C,212.88,19,0,0,0,1220.5
2023-05-18,S07,A,133.87,7,0,0,3,779.4
2024-08-16,S09,C,163.33,9,1,0,4,1147.8
2023-09-04,S09,C,152.6,8,0,0,0,768.3
2024-01-11,S05,B,182.87,8,0,0,3,985.6
2023-08-21,S06,A,106.89,4,0,0,0,1007.3
2023-02-16,S01,C,233.26,7,0,0,3,1203.4
2024-02-23,S04,C,232.34,19,0,0,4,1347.6
2024-02-13,S03,A,118.32,5,0,0,1,1075.2
2023-05-29,S07,A,119.02,4,0,0,0,534.5
2024-01-03,S09,C,118.65,6,0,0,2,736.6
2023-01-29,S03,A,191.01,11,0,0,6,1086.8
2024-03-31,S09,C,165.38,9,0,0,6,935.6
2024-03-06,S09,C,125.45,4,0,0,2,1133.5
2023-12-20,S08,A,175.41,10,0,0,2,1336.7
2024-06-27,S05,B,197.4,11,0,0,3,729.8
2023-09-16,S02,A,362.31,22,0,0,5,1179.8
2023-05-17,S09,C,166.34,8,1,0,2,981.2
2024-10-21,S01,C,239.96,18,0,0,0,647.8
2024-05-05,S01,C,313.23,15,0,0,6,893.1
2023-03-01,S08,A,161.89,6,1,0,2,1034.5
2024-03-11,S02,A,234.61,11,0,0,0,1650.1
2024-08-16,S05,B,227.17,13,0,0,4,895.5
2024-12-26,S07,A,130.6,4,0,0,3,835.8
2024-11-19,S05,B,271.26,13,0,0,1,957.5
2024-08-19,S03,A,133.16,15,0,0,0,1016.7
2023-12-13,S09,C,177.74,8,0,0,2,873.5
2024-04-11,S04,C,209.49,14,0,0,3,601.2
2023-10-27,S01,C,307.9,18,0,0,4,882.7
2024-10-12,S02,A,296.47,16,0,0,5,1224.3
2023-09-12,S05,B,225.26,7,0,0,1,1289.6
2024-06-26,S01,C,292.78,16,1,0,2,1479.3
2024-07-02,S04,C,215.93,7,0,0,1,1326.3
2024-02-11,S07,A,129.39,5,0,0,6,745.5
2024-02-03,S09,C,155.2,7,0,0,5,752.5
2024-12-07,S01,C,345.48,16,0,0,5,1362.8
2023-03-10,S06,A,106.47,4,0,0,4,754.2
2024-09-09,S05,B,207.69,9,0,0,0,677.2
2023-11-21,S04,C,231.61,8,0,0,1,1116.3
2024-10-12,S05,B,208.82,8,0,0,5,809.6
2024-02-13,S04,C,327.16,24,1,0,1,920.1
2023-10-11,S08,A,132.61,5,0,0,2,1175.4
2024-01-05,S08,A,129.66,6,0,0,4,1098.9
2024-11-11,S02,A,317.85,22,0,0,0,842.9
2024-02-09,S01,C,242.01,11,0,0,4,1283.6
2023-08-12,S01,C,263.67,14,0,0,5,1141.9
2024-06-16,S07,A,137.44,13,0,0,6,487.8
2023-08-21,S01,C,236.44,10,0,0,0,1335.0
2023-02-22,S02,A,322.93,17,0,0,2,1265.2
2023-02-22,S03,A,137.77,11,0,0,2,1020.1
2024-07-24,S04,C,217.92,19,0,0,2,352.2
2024-08-11,S01,C,268.14,12,0,0,6,1311.9
2024-11-03,S01,C,315.38,13,0,0,6,1103.8
2024-07-04,S09,C,125.29,8,1,0,3,730.2
2023-03-20,S01,C,247.0,10,0,0,0,1209.6
2024-07-25,S05,B,243.67,15,0,0,3,803.0
2024-05-09,S06,A,112.61,6,0,0,3,963.4
2023-03-07,S02,A,297.65,11,0,0,1,803.9
2024-06-28,S01,C,187.18,9,0,0,4,1278.7
2023-08-08,S07,A,116.08,6,0,0,1,736.0
2023-02-06,S10,A,173.42,5,0,0,0,684.0
2024-04-23,S08,A,118.93,9,0,0,1,1065.3
2024-02-26,S05,B,236.17,10,0,0,0,929.2
2023-02-07,S08,A,155.19,6,0,0,1,1126.6
2024-10-10,S02,A,280.63,12,0,0,3,1256.8
2023-08-10,S07,A,104.2,4,0,0,3,1331.9
2024-07-09,S09,C,112.37,7,0,0,1,953.3
2023-06-11,S04,C,280.52,13,1,0,6,803.9
2024-10-17,S10,A,182.6,5,0,0,3,1176.8
2023-12-30,S03,A,177.26,10,0,0,5,546.8
2023-04-07,S03,A,155.86,8,0,0,4,842.1
2024-10-19,S09,C,144.73,4,1,0,5,1356.8
2024-11-16,S06,A,163.94,8,0,0,5,935.1
2024-07-10,S05,B,188.48,8,0,0,2,1018.4
2023-02-05,S10,A,259.82,10,0,0,6,871.6
2024-01-19,S10,A,198.32,10,0,0,4,1235.5
2024-05-03,S04,C,267.64,18,0,0,4,990.7
2023-05-05,S07,A,91.96,5,0,0,4,888.8
2024-05-24,S01,C,259.98,12,0,0,4,943.0
2024-01-05,S05,B,201.39,7,0,0,4,1162.0
2024-12-15,S08,A,185.15,6,0,0,6,960.4
2023-09-14,S08,A,129.15,5,0,0,3,666.0
2023-12-09,S04,C,298.92,16,0,0,5,1151.6
2023-07-23,S08,A,154.59,9,0,0,6,620.4
2023-03-19,S03,A,132.8,7,0,0,6,1251.7
2024-11-02,S07,A,111.45,6,0,0,5,1009.1
2023-12-23,S03,A,188.3,7,0,0,5,508.5
2024-11-22,S05,B,263.71,13,0,0,4,1272.6
2024-10-29,S10,A,213.23,17,0,0,1,1044.3
2024-08-06,S04,C,261.26,12,0,0,1,1130.7
2024-03-29,S02,A,292.65,16,0,0,4,1369.7
2023-06-17,S05,B,184.22,5,0,0,5,944.2
2023-02-06,S06,A,104.45,10,0,0,0,975.8
2024-04-24,S04,C,219.72,11,0,0,2,1255.9
2024-11-27,S05,B,221.55,10,0,0,2,1443.0
2024-03-08,S08,A,118.83,4,0,0,4,978.5
2023-01-15,S08,A,115.03,5,0,0,6,990.2
2024-10-04,S04,C,194.65,6,0,0,4,1016.3
2023-11-05,S09,C,201.22,10,0,1,6,720.1
2024-07-30,S04,C,268.84,9,0,0,1,610.4
2023-02-10,S08,A,140.7,6,0,0,4,1092.9
2024-11-05,S09,C,125.96,9,0,1,1,760.0
2023-12-12,S07,A,167.35,10,0,0,1,589.2
2024-02-23,S03,A,134.31,7,0,0,4,931.4
2023-12-24,S07,A,143.63,11,0,0,6,312.6
2023-11-24,S02,A,346.0,16,0,0,4,1336.2
2023-04-14,S02,A,272.4,10,0,0,4,1125.9
2024-04-23,S02,A,261.28,13,0,0,1,1086.9
2023-03-27,S06,A,92.59,3,0,0,0,877.6
2024-01-28,S07,A,113.28,5,0,0,6,895.7
2023-01-08,S09,C,178.01,18,1,0,6,1643.2
2023-08-13,S08,A,126.44,10,0,0,6,882.1
2024-09-15,S04,C,227.53,8,0,0,6,684.7
2024-10-29,S04,C,267.41,12,0,0,1,1546.3
2024-11-02,S10,A,266.2,13,0,0,5,678.4
2024-05-16,S10,A,254.36,16,0,0,3,377.5
2023-03-20,S09,C,149.55,8,0,0,0,811.2
2023-08-16,S10,A,189.88,10,0,0,2,468.9
2024-02-14,S06,A,108.29,8,0,0,2,1182.0
2024-01-25,S08,A,142.68,8,0,0,3,1528.7
2024-04-20,S06,A,135.59,5,0,0,5,886.0
2024-08-29,S08,A,136.09,5,0,0,3,1003.7
2023-12-30,S02,A,400.32,18,0,0,5,1157.4
2024-12-19,S10,A,214.77,18,0,0,3,535.0
2023-02-12,S05,B,318.29,12,1,0,6,672.3
2023-02-09,S03,A,139.53,9,0,0,3,492.1
2024-06-28,S07,A,87.34,4,0,0,4,933.7
2024-11-20,S08,A,162.86,7,0,0,2,919.6
2024-02-25,S01,C,272.39,14,0,0,6,1375.6
2023-09-25,S03,A,116.81,3,0,0,0,780.1
2024-10-30,S05,B,194.45,8,0,0,2,565.7
2024-05-08,S03,A,154.57,13,1,0,2,1300.6
2023-12-16,S04,C,356.24,18,0,0,5,1118.0
2023-05-26,S10,A,174.27,10,0,0,4,1612.6
2024-06-10,S07,A,112.49,8,0,0,0,774.2
2024-04-29,S01,C,241.88,11,0,0,0,1151.2
2024-01-19,S06,A,122.03,6,0,0,4,1037.4
2024-09-30,S07,A,94.24,5,0,0,0,535.8
2024-07-19,S03,A,111.9,11,0,0,4,1587.4
2024-11-26,S06,A,183.12,7,1,0,1,514.0
2024-04-17,S05,B,251.74,20,0,0,2,1364.5
2024-07-20,S09,C,112.24,4,0,0,5,734.2
2023-08-24,S06,A,108.34,5,0,0,3,718.3
2023-09-02,S03,A,184.73,14,1,0,5,1353.5
2024-11-01,S06,A,136.4,8,0,0,4,936.1
2024-07-22,S02,A,251.17,16,0,0,0,998.2
2023-02-16,S05,B,199.49,10,0,0,3,1604.0
2023-01-17,S04,C,222.0,8,0,0,1,1264.5
2024-09-24,S04,C,286.15,10,0,0,1,759.9
2024-12-02,S08,A,167.6,8,0,0,0,811.8
2024-12-01,S04,C,295.99,15,0,0,6,1609.2
2024-12-25,S08,A,185.62,10,0,0,2,1151.9
2023-07-20,S10,A,138.62,8,0,0,3,548.0
2023-11-05,S05,B,259.17,12,0,1,6,869.5
2023-04-01,S01,C,327.09,10,0,0,5,1116.0
2024-07-25,S09,C,109.01,6,0,0,3,1300.4
